Proceso,Expediente Tipo,Expediente Número,Magistrado(a) ponente,Sala,Sentencia Tipo,Sentencia,Fecha Sentencia,SV-SPV,AV-APV
Demanda de inconstitucionalidad,D,53,Fabio Morón Díaz,Sala Plena,C,C-586/92,11/12/1992 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,55,Ciro Angarita Baron,Sala Plena,C,C-587/92,11/12/1992 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,68,José Gregorio Hernández Galindo,Sala Plena,C,C-588/92,11/12/1992 12:00:00 AM,s.d.,s.d.
Tutela,T,4018,Eduardo Cifuentes Muñoz,Salas de Revisión,T,T-582/92,11/12/1992 12:00:00 AM,s.d.,s.d.
Tutela,T,4106,Alejandro Martínez Caballero,Salas de Revisión,T,T-584/92,11/12/1992 12:00:00 AM,s.d.,s.d.
Tratado Internacional,TI,1,Simon Rodriguez Rodriguez,Sala Plena,C,C-589/92,11/23/1992 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,52,Simon Rodriguez Rodriguez,Sala Plena,C,C-590/92,11/30/1992 12:00:00 AM,s.d.,s.d.
Tutela,T,3500,Jaime Sanin Greiffenstein,Salas de Revisión,T,T-591/92,12/04/1992 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,70,Fabio Morón Díaz,Sala Plena,C,C-592/92,12/07/1992 12:00:00 AM,s.d.,s.d.
Tutela,T,4627,José Gregorio Hernández Galindo,Salas de Revisión,T,T-593/92,12/09/1992 12:00:00 AM,s.d.,s.d.
Tutela,T,4706,José Gregorio Hernández Galindo,Salas de Revisión,T,T-594/92,12/09/1992 12:00:00 AM,s.d.,s.d.
Tutela,T,4721,José Gregorio Hernández Galindo,Salas de Revisión,T,T-595/92,12/09/1992 12:00:00 AM,s.d.,s.d.
Tutela,T,4737,Ciro Angarita Baron,Salas de Revisión,T,T-597/92,12/09/1992 12:00:00 AM,s.d.,s.d.
Tutela,T,4288,Fabio Morón Díaz,Salas de Revisión,T,T-598/92,12/09/1992 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,62,Fabio Morón Díaz,Sala Plena,C,C-599/92,12/10/1992 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,72,Eduardo Cifuentes Muñoz,Sala Plena,C,C-600/92,12/10/1992 12:00:00 AM,s.d.,s.d.
Tutela,T,4368,Ciro Angarita Baron,Salas de Revisión,T,T-596/92,12/10/1992 12:00:00 AM,s.d.,s.d.
Tutela,T,4369,Eduardo Cifuentes Muñoz,Salas de Revisión,T,T-601/92,12/11/1992 12:00:00 AM,s.d.,s.d.
Tutela,T,4565,Fabio Morón Díaz,Salas de Revisión,T,T-602/92,12/11/1992 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,44,Ciro Angarita Baron,Sala Plena,C,C-606/92,12/14/1992 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,76,Alejandro Martínez Caballero,Sala Plena,C,C-607/92,12/14/1992 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,69,Jaime Sanin Greiffenstein,Sala Plena,C,C-608/92,12/14/1992 12:00:00 AM,s.d.,s.d.
Tutela,T,4616,Eduardo Cifuentes Muñoz,Salas de Revisión,T,T-604/92,12/14/1992 12:00:00 AM,s.d.,s.d.
Tutela,T,4759,Eduardo Cifuentes Muñoz,Salas de Revisión,T,T-605/92,12/14/1992 12:00:00 AM,s.d.,s.d.
Tutela,T,4700,Fabio Morón Díaz,Salas de Revisión,T,T-609/92,12/14/1992 12:00:00 AM,s.d.,s.d.
Tutela,T,4601,Fabio Morón Díaz,Salas de Revisión,T,T-610/92,12/14/1992 12:00:00 AM,s.d.,s.d.
Tutela,T,5139,José Gregorio Hernández Galindo,Salas de Revisión,T,T-611/92,12/15/1992 12:00:00 AM,s.d.,s.d.
Tutela,T,4716,José Gregorio Hernández Galindo,Salas de Revisión,T,T-614/92,12/15/1992 12:00:00 AM,s.d.,s.d.
Tutela,T,3694,Alejandro Martínez Caballero,Salas de Revisión,T,T-612/92,12/16/1992 12:00:00 AM,s.d.,s.d.
Tutela,T,4800,Alejandro Martínez Caballero,Salas de Revisión,T,T-613/92,12/16/1992 12:00:00 AM,s.d.,s.d.
Tutela,T,4895,José Gregorio Hernández Galindo,Salas de Revisión,T,T-615/92,12/18/1992 12:00:00 AM,s.d.,s.d.
Tutela,T,3668,Jaime Sanin Greiffenstein,Salas de Revisión,T,T-001/93,01/12/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,82,José Gregorio Hernández Galindo,Sala Plena,C,C-002/93,01/14/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,99,Alejandro Martínez Caballero,Sala Plena,C,C-003/93,01/14/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,138,Ciro Angarita Baron,Sala Plena,C,C-004/93,01/14/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,74,Ciro Angarita Baron,Sala Plena,C,C-005/93,01/14/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,60,Eduardo Cifuentes Muñoz,Sala Plena,C,C-006/93,01/18/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,86,José Gregorio Hernández Galindo,Sala Plena,C,C-007/93,01/18/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,4889,Ciro Angarita Baron,Salas de Revisión,T,T-008/93,01/18/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,4940,Eduardo Cifuentes Muñoz,Salas de Revisión,T,T-009/93,01/18/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,3920,Jaime Sanin Greiffenstein,Salas de Revisión,T,T-010/93,01/18/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,4910,Alejandro Martínez Caballero,Salas de Revisión,T,T-011/93,01/18/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,1486,Alejandro Martínez Caballero,Salas de Revisión,T,T-012/93,01/18/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,5028,Simon Rodriguez Rodriguez,Salas de Revisión,T,T-029/93,01/20/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,54,Eduardo Cifuentes Muñoz,Sala Plena,C,C-013/93,01/21/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,91,Ciro Angarita Baron,Sala Plena,C,C-014/93,01/21/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,83,Eduardo Cifuentes Muñoz,Sala Plena,C,C-015/93,01/21/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,78,Ciro Angarita Baron,Sala Plena,C,C-016/93,01/21/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,65,Eduardo Cifuentes Muñoz,Sala Plena,C,C-017/93,01/25/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,43,Alejandro Martínez Caballero,Sala Plena,C,C-018/93,01/25/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,120,Ciro Angarita Baron,Sala Plena,C,C-019/93,01/25/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,102,Alejandro Martínez Caballero,Sala Plena,C,C-020/93,01/28/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,115,Ciro Angarita Baron,Sala Plena,C,C-021/93,01/28/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,4452,Ciro Angarita Baron,Salas de Revisión,T,T-022/93,01/29/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,3942,Jaime Sanin Greiffenstein,Salas de Revisión,T,T-023/93,01/29/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,107,Ciro Angarita Baron,Sala Plena,C,C-024/93,02/01/1993 12:00:00 AM,s.d.,s.d.
Decreto Legislativo,RE,9,Eduardo Cifuentes Muñoz,Sala Plena,C,C-031/93,02/01/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,5553,Ciro Angarita Baron,Salas de Revisión,T,T-043/93,02/01/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,143,Eduardo Cifuentes Muñoz,Sala Plena,C,C-025/93,02/04/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,67,Jaime Sanin Greiffenstein,Sala Plena,C,C-026/93,02/04/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,5022,Fabio Morón Díaz,Salas de Revisión,T,T-028/93,02/04/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,5119,Alejandro Martínez Caballero,Salas de Revisión,T,T-030/93,02/04/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,18,Simon Rodriguez Rodriguez,Sala Plena,C,C-027/93,02/05/1993 12:00:00 AM,s.d.,s.d.
Decreto Legislativo,RE,11,José Gregorio Hernández Galindo,Sala Plena,C,C-032/93,02/08/1993 12:00:00 AM,s.d.,s.d.
Decreto Legislativo,RE,12,Alejandro Martínez Caballero,Sala Plena,C,C-033/93,02/08/1993 12:00:00 AM,s.d.,s.d.
Decreto Legislativo,RE,10,Eduardo Cifuentes Muñoz,Sala Plena,C,C-034/93,02/08/1993 12:00:00 AM,s.d.,s.d.
Decreto Legislativo,RE,14,Fabio Morón Díaz,Sala Plena,C,C-035/93,02/08/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,5605,José Gregorio Hernández Galindo,Salas de Revisión,T,T-036/93,02/09/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,5827,José Gregorio Hernández Galindo,Salas de Revisión,T,T-037/93,02/09/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,6249,José Gregorio Hernández Galindo,Salas de Revisión,T,T-038/93,02/09/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,118,José Gregorio Hernández Galindo,Sala Plena,C,C-039/93,02/11/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,142,Ciro Angarita Baron,Sala Plena,C,C-040/93,02/11/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,108,Alejandro Martínez Caballero,Sala Plena,C,C-041/93,02/11/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,197,Eduardo Cifuentes Muñoz,Sala Plena,C,C-042/93,02/11/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,4548,Jaime Sanin Greiffenstein,Salas de Revisión,T,T-044/93,02/12/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,3985,Jaime Sanin Greiffenstein,Salas de Revisión,T,T-045/93,02/12/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,5574,Eduardo Cifuentes Muñoz,Salas de Revisión,T,T-046/93,02/15/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,4125,Eduardo Cifuentes Muñoz,Salas de Revisión,T,T-047/93,02/15/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,5669,Fabio Morón Díaz,Salas de Revisión,T,T-048/93,02/15/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,5569,Alejandro Martínez Caballero,Salas de Revisión,T,T-049/93,02/15/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,5365,Simon Rodriguez Rodriguez,Salas de Revisión,T,T-050/93,02/15/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,3990,Simon Rodriguez Rodriguez,Salas de Revisión,T,T-051/93,02/17/1993 12:00:00 AM,s.d.,s.d.
Decreto Legislativo,RE,13,Jaime Sanin Greiffenstein,Sala Plena,C,C-052/93,02/18/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,132,José Gregorio Hernández Galindo,Sala Plena,C,C-053/93,02/18/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,117,Alejandro Martínez Caballero,Sala Plena,C,C-054/93,02/18/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,133,José Gregorio Hernández Galindo,Sala Plena,C,C-055/93,02/18/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,5849,Simon Rodriguez Rodriguez,Salas de Revisión,T,T-092/93,02/19/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,111,Eduardo Cifuentes Muñoz,Sala Plena,C,C-056/93,02/22/1993 12:00:00 AM,s.d.,s.d.
Objeción de Inconstitucionalidad,OP,1,Simon Rodriguez Rodriguez,Sala Plena,C,C-057/93,02/22/1993 12:00:00 AM,s.d.,s.d.
Decreto Legislativo,RE,16,Eduardo Cifuentes Muñoz,Sala Plena,C,C-058/93,02/22/1993 12:00:00 AM,s.d.,s.d.
Decreto Legislativo,RE,21,Fabio Morón Díaz,Sala Plena,C,C-060/93,02/22/1993 12:00:00 AM,s.d.,s.d.
Decreto Legislativo,RE,20,Alejandro Martínez Caballero,Sala Plena,C,C-059/93,02/23/1993 12:00:00 AM,s.d.,s.d.
Decreto Legislativo,RE,2,Jaime Vidal Perdomo (conjuez),Sala Plena,C,C-062/93,02/23/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,1002,Eduardo Cifuentes Muñoz,Salas de Revisión,T,T-063/93,02/23/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,6687,Ciro Angarita Baron,Salas de Revisión,T,T-064/93,02/23/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,7142,Ciro Angarita Baron,Salas de Revisión,T,T-065/93,02/23/1993 12:00:00 AM,s.d.,s.d.
Decreto Legislativo,RE,17,José Gregorio Hernández Galindo,Sala Plena,C,C-066/93,02/24/1993 12:00:00 AM,s.d.,s.d.
Decreto Legislativo,RE,19,Simon Rodriguez Rodriguez,Sala Plena,C,C-069/93,02/24/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,904,Fabio Morón Díaz,Sala Plena,SU,SU-067/93,02/24/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,6481,Alejandro Martínez Caballero,Salas de Revisión,T,T-099/93,02/24/1993 12:00:00 AM,s.d.,s.d.
Decreto Legislativo,RE,15,Simon Rodriguez Rodriguez,Sala Plena,C,C-068/93,02/25/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,134,Eduardo Cifuentes Muñoz,Sala Plena,C,C-070/93,02/25/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,113,Alejandro Martínez Caballero,Sala Plena,C,C-071/93,02/25/1993 12:00:00 AM,s.d.,s.d.
Decreto Legislativo,RE,23,José Gregorio Hernández Galindo,Sala Plena,C,C-072/93,02/25/1993 12:00:00 AM,s.d.,s.d.
Decreto Legislativo,RE,27,Alejandro Martínez Caballero,Sala Plena,C,C-073/93,02/25/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,119,Ciro Angarita Baron,Sala Plena,C,C-074/93,02/25/1993 12:00:00 AM,s.d.,s.d.
Decreto Legislativo,RE,25,Alejandro Martínez Caballero,Sala Plena,C,C-075/93,02/25/1993 12:00:00 AM,s.d.,s.d.
Decreto Legislativo,RE,28,Jaime Sanin Greiffenstein,Sala Plena,C,C-076/93,02/25/1993 12:00:00 AM,s.d.,s.d.
Decreto Legislativo,RE,29,Eduardo Cifuentes Muñoz,Sala Plena,C,C-077/93,02/25/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,203,Eduardo Cifuentes Muñoz,Sala Plena,C,C-061/93,02/26/1993 12:00:00 AM,s.d.,s.d.
Decreto Legislativo,RE,30,José Gregorio Hernández Galindo,Sala Plena,C,C-082/93,02/26/1993 12:00:00 AM,s.d.,s.d.
Decreto Legislativo,RE,26,Fabio Morón Díaz,Sala Plena,C,C-083/93,02/26/1993 12:00:00 AM,s.d.,s.d.
Ley Aprobatoria de Tratado,LAT,5,Eduardo Cifuentes Muñoz,Sala Plena,C,C-084/93,02/26/1993 12:00:00 AM,s.d.,s.d.
Ley Aprobatoria de Tratado,LAT,3,Fabio Morón Díaz,Sala Plena,C,C-085/93,02/26/1993 12:00:00 AM,s.d.,s.d.
Ley Aprobatoria de Tratado,LAT,1,Simon Rodriguez Rodriguez,Sala Plena,C,C-086/93,02/26/1993 12:00:00 AM,s.d.,s.d.
Ley Aprobatoria de Tratado,LAT,2,Jaime Sanin Greiffenstein,Sala Plena,C,C-087/93,02/26/1993 12:00:00 AM,s.d.,s.d.
Ley Aprobatoria de Tratado,LAT,4,Ciro Angarita Baron,Sala Plena,C,C-088/93,02/26/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,5212,Jaime Sanin Greiffenstein,Salas de Revisión,T,T-078/93,02/26/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,5942,Eduardo Cifuentes Muñoz,Salas de Revisión,T,T-079/93,02/26/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,6847,Eduardo Cifuentes Muñoz,Salas de Revisión,T,T-080/93,02/26/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,7324,Eduardo Cifuentes Muñoz,Salas de Revisión,T,T-081/93,02/26/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,5287,Alejandro Martínez Caballero,Salas de Revisión,T,T-090/93,02/26/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,5783,Fabio Morón Díaz,Salas de Revisión,T,T-091/93,02/26/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,205,Eduardo Cifuentes Muñoz,Sala Plena,C,C-089/93,02/27/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,61,Fabio Morón Díaz,Sala Plena,C,C-093/93,02/27/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,162,José Gregorio Hernández Galindo,Sala Plena,C,C-094/93,02/27/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,151,Simon Rodriguez Rodriguez,Sala Plena,C,C-095/93,02/27/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,129,Simon Rodriguez Rodriguez,Sala Plena,C,C-096/93,02/27/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,97,Eduardo Cifuentes Muñoz,Sala Plena,C,C-097/93,02/27/1993 12:00:00 AM,s.d.,s.d.
Decreto Legislativo,RE,24,Eduardo Cifuentes Muñoz,Sala Plena,C,C-098/93,02/27/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,6440,José Gregorio Hernández Galindo,Salas de Revisión,T,T-100/93,03/04/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,5757,Jorge Arango Mejía,Salas de Revisión,T,T-101/93,03/08/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,6495,Carlos Gaviria Díaz,Salas de Revisión,T,T-102/93,03/10/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,159,Fabio Morón Díaz,Sala Plena,C,C-103/93,03/11/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,164,Alejandro Martínez Caballero,Sala Plena,C,C-104/93,03/11/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,176,José Gregorio Hernández Galindo,Sala Plena,C,C-105/93,03/11/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,5502,Antonio Barrera Carbonell,Salas de Revisión,T,T-106/93,03/12/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,4461,Fabio Morón Díaz,Salas de Revisión,T,T-107/93,03/12/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,8763,Vladimiro Naranjo Mesa,Salas de Revisión,T,T-123/93,03/16/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,6478,Fabio Morón Díaz,Salas de Revisión,T,T-108/93,03/17/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,7617,José Gregorio Hernández Galindo,Salas de Revisión,T,T-110/93,03/18/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,5202,José Gregorio Hernández Galindo,Salas de Revisión,T,T-111/93,03/18/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,4899,Eduardo Cifuentes Muñoz,Salas de Revisión,T,T-109/93,03/19/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,88,Hernando Herrera Vergara,Sala Plena,C,C-112/93,03/25/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,96,Jorge Arango Mejía,Sala Plena,C,C-113/93,03/25/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,167,Fabio Morón Díaz,Sala Plena,C,C-114/93,03/25/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,177,Fabio Morón Díaz,Sala Plena,C,C-115/93,03/25/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,8200,Hernando Herrera Vergara,Salas de Revisión,T,T-116/93,03/26/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,6629,Carlos Gaviria Díaz,Salas de Revisión,T,T-117/93,03/26/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,7587,Carlos Gaviria Díaz,Salas de Revisión,T,T-118/93,03/26/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,8322,Hernando Herrera Vergara,Salas de Revisión,T,T-119/93,03/26/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,5088,Alejandro Martínez Caballero,Salas de Revisión,T,T-120/93,03/29/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,8270,Vladimiro Naranjo Mesa,Salas de Revisión,T,T-121/93,03/29/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,8384,Vladimiro Naranjo Mesa,Salas de Revisión,T,T-122/93,03/29/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,6757,Vladimiro Naranjo Mesa,Salas de Revisión,T,T-124/93,03/29/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,160,Hernando Herrera Vergara,Sala Plena,C,C-125/93,03/30/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,106,Antonio Barrera Carbonell,Sala Plena,C,C-126/93,03/30/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,179,Alejandro Martínez Caballero,Sala Plena,C,C-127/93,03/30/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,7829,José Gregorio Hernández Galindo,Salas de Revisión,T,T-128/93,03/30/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,6820,Fabio Morón Díaz,Salas de Revisión,T,T-129/93,03/31/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,7264,Fabio Morón Díaz,Salas de Revisión,T,T-130/93,03/31/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,182,Alejandro Martínez Caballero,Sala Plena,C,C-131/93,04/01/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,195,José Gregorio Hernández Galindo,Sala Plena,C,C-132/93,04/01/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,153,Vladimiro Naranjo Mesa,Sala Plena,C,C-133/93,04/01/1993 12:00:00 AM,s.d.,s.d.
Decreto Legislativo,RE,33,Alejandro Martínez Caballero,Sala Plena,C,C-134/93,04/01/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,7044,Alejandro Martínez Caballero,Salas de Revisión,T,T-135/93,04/01/1993 12:00:00 AM,s.d.,s.d.
Decreto Legislativo,RE,18,Antonio Barrera Carbonell,Sala Plena,C,C-136/93,04/15/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,6970,Antonio Barrera Carbonell,Salas de Revisión,T,T-137/93,04/16/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,7562,Antonio Barrera Carbonell,Salas de Revisión,T,T-138/93,04/16/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,7226,Jorge Arango Mejía,Salas de Revisión,T,T-139/93,04/16/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,6289,Vladimiro Naranjo Mesa,Salas de Revisión,T,T-140/93,04/16/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,9352,Vladimiro Naranjo Mesa,Salas de Revisión,T,T-141/93,04/16/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,89,Jorge Arango Mejía,Sala Plena,C,C-142/93,04/20/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,193,José Gregorio Hernández Galindo,Sala Plena,C,C-143/93,04/20/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,157,Eduardo Cifuentes Muñoz,Sala Plena,C,C-144/93,04/20/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,7067,Eduardo Cifuentes Muñoz,Salas de Revisión,T,T-145/93,04/21/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,6949,Jorge Arango Mejía,Salas de Revisión,T,T-146/93,04/21/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,6864,Fabio Morón Díaz,Salas de Revisión,T,T-147/93,04/21/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,184,José Gregorio Hernández Galindo,Sala Plena,C,C-149/93,04/22/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,165,Fabio Morón Díaz,Sala Plena,C,C-150/93,04/22/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,166,Antonio Barrera Carbonell,Sala Plena,C,C-151/93,04/22/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,175,Carlos Gaviria Díaz,Sala Plena,C,C-152/93,04/22/1993 12:00:00 AM,s.d.,s.d.
Decreto Legislativo,RE,32,José Gregorio Hernández Galindo,Sala Plena,C,C-153/93,04/22/1993 12:00:00 AM,s.d.,s.d.
Decreto Legislativo,RE,31,Eduardo Cifuentes Muñoz,Sala Plena,C,C-154/93,04/22/1993 12:00:00 AM,s.d.,s.d.
Decreto Legislativo,RE,35,Jorge Arango Mejía,Sala Plena,C,C-155/93,04/22/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,168,Fabio Morón Díaz,Sala Plena,C,C-155A/93,04/22/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,7594,Alejandro Martínez Caballero,Salas de Revisión,T,T-148/93,04/22/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,8282,Carlos Gaviria Díaz,Salas de Revisión,T,T-156/93,04/23/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,9406,Carlos Gaviria Díaz,Salas de Revisión,T,T-157/93,04/23/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,9961,Vladimiro Naranjo Mesa,Salas de Revisión,T,T-158/93,04/26/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,10318,Vladimiro Naranjo Mesa,Salas de Revisión,T,T-159/93,04/26/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,7696,Eduardo Cifuentes Muñoz,Salas de Revisión,T,T-160/93,04/26/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,7781,Antonio Barrera Carbonell,Salas de Revisión,T,T-161/93,04/26/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,7897,Carlos Gaviria Díaz,Salas de Revisión,T,T-162/93,04/26/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,7828,Fabio Morón Díaz,Salas de Revisión,T,T-163/93,04/27/1993 12:00:00 AM,s.d.,s.d.
Tutela,T,7848,Alejandro Martínez Caballero,Salas de Revisión,T,T-164/93,04/27/1993 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,186,Carlos Gaviria Díaz,Sala Plena,C,C-165/93,04/29/1993 12:00:00 AM,s.d.,s.d.
